word,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
treatment,1.2129,0.1794,-0.78476,-0.59785,-1.0579,0.83787,0.51197,0.14406,1.0359,0.95151,0.44521,-0.31813,0.53561,-0.62935,0.27831,0.22614,-0.60349,-0.30374,0.41071,0.24203,-0.56889,0.86561,0.17554,-0.24045,-0.43451,-1.4961,0.24072,-0.26981,0.19057,0.36414,3.2887,0.12111,-0.31972,-0.92311,0.17126,0.49171,1.1672,0.69535,0.61242,-0.23086,0.0031133,0.11312,0.76307,1.0815,0.96067,-0.22464,-0.32395,0.36961,-0.040345,0.81638
straight,-1.1717,0.14084,0.20311,0.15211,0.32921,0.085524,-0.55071,0.49795,-0.38954,-0.042079,-0.52094,-0.63173,-1.3293,0.66372,0.17842,-0.71538,-0.16187,-1.0736,-1.2853,-0.57504,-0.63437,-0.42815,0.32569,-0.19161,0.073991,-1.2113,0.12951,0.28557,0.50728,-0.76061,2.9115,0.67484,0.58992,0.78055,0.24922,-0.1919,0.10302,1.0798,-0.14686,-0.74181,-0.52901,-0.23042,0.04878,0.13559,-0.15075,0.21334,0.76423,-0.79751,0.024524,-0.28019
recorded,-0.22249,0.18497,-0.033758,0.072165,-0.27288,0.61373,-1.214,-0.017665,0.19081,0.79469,0.49848,-0.11476,0.23708,-0.22144,0.99651,-0.68564,-0.50391,-0.68069,-1.1763,0.080631,0.22375,-0.02081,1.1081,-0.37279,0.47884,0.043605,-0.91123,-0.2699,-0.3038,-0.29593,3.0534,-0.96452,1.1948,-0.26735,0.44006,-0.21411,1.0613,-0.60449,-0.20173,0.14752,-0.31749,-0.012906,-0.39211,-0.82406,-0.4413,-0.08162,-0.2211,-0.38544,-0.77308,-0.11645
christian,-0.014143,0.22457,-0.76705,-1.3631,1.3568,0.84141,-1.2726,-0.95472,-0.55258,0.08434,0.61746,-0.71278,-0.6982,-0.39906,-0.28652,-0.59876,0.35927,-0.95138,0.022347,0.63069,-0.94327,0.55497,-0.75838,1.1767,-0.27171,-1.0498,-0.62062,-1.1304,-0.96853,-0.033445,2.2715,0.1744,-0.36724,-0.37433,-0.80287,-0.47402,-0.35239,-0.28677,0.0050011,1.0795,0.80415,0.23946,-0.67934,-0.069781,0.14534,0.9031,-0.70743,-0.21201,-0.63373,-0.59966
wounded,0.93305,-0.4054,1.0882,-1.2165,1.2062,0.43008,-0.38484,1.2802,-0.061338,-1.4961,-0.34762,-1.769,-0.45863,-0.14972,-0.2418,-1.0161,-0.70005,0.27138,-1.0721,0.56957,-0.65799,2.021,0.60592,-0.22481,0.12308,-1.2568,-0.29394,-0.21609,0.59901,0.36663,2.4408,0.22792,0.24759,0.25304,0.89859,1.1952,0.77379,-0.96937,0.35295,0.81292,-0.40615,0.2169,0.6027,-0.76437,1.4335,-0.58521,-1.1322,-0.15828,0.20206,-0.41108
assembly,-0.42993,-0.53304,-0.18076,0.17898,0.33908,0.23074,0.22782,0.069719,0.065557,-1.0112,-0.032095,-0.948,0.22001,0.61002,-0.5481,0.13722,-0.34455,0.37314,0.55953,-0.9043,0.84022,-0.55116,-0.083765,0.041467,-0.2294,-1.3952,0.014501,-0.42901,-1.331,0.50329,2.5355,-0.15025,-1.9802,-0.20538,0.35118,-0.96885,1.0362,0.44338,-0.2907,0.79422,-0.90187,0.073883,-0.79517,-0.59347,-1.2594,1.5201,-0.8696,-0.24323,-0.012413,-0.026362
character,0.19475,0.60994,-0.6662,0.01851,1.3729,1.4813,0.091457,-0.7729,-0.62201,0.34166,-0.13192,1.4585,-0.51711,0.16509,0.39889,-0.29595,0.17792,0.41907,-0.0068121,-0.023074,-0.50413,0.49823,-0.046274,0.63795,0.73752,-1.1951,-1.2392,0.060246,0.39917,-0.33098,2.3283,-0.46843,0.40798,-1.0823,0.36001,0.90801,-0.28924,-0.44602,-1.0407,-1.0813,0.28775,0.70776,-0.91016,-0.61596,-0.39824,-0.11053,0.42664,-0.71373,0.23044,0.83145
everyone,0.047246,0.042534,0.1115,-0.53334,1.1487,-0.41835,-0.41667,0.46632,-0.039396,0.21353,-0.16719,0.23585,-0.34603,-0.038585,1.0645,0.46839,0.44521,0.33946,0.29733,-0.93541,-0.27267,0.91747,-0.02664,0.49671,1.2452,-1.8388,-0.54239,0.47746,0.93603,-0.92198,2.716,1.1366,-0.2259,-0.38464,-0.60182,-0.22687,0.11669,0.032993,0.23049,-0.49548,-0.25239,0.063638,-0.087472,0.55913,-7.1459e-05,0.24938,-0.21032,-0.23587,-0.10124,0.7584
actually,0.42079,-0.12738,0.36681,-0.57293,0.73362,0.41758,-0.4178,-0.091456,-0.21547,0.34656,0.16233,0.3419,-0.006951,-0.31725,0.80116,0.415,0.16328,0.16512,-0.16882,-0.5675,-0.024469,-0.12133,0.522,0.073196,0.68463,-1.5733,-0.64653,0.15666,0.76238,-0.69613,2.9009,0.10207,-0.069171,-0.62469,0.018281,-0.21774,0.14294,0.17183,-0.045862,-0.37652,-0.39319,-0.093921,0.062569,0.29727,-0.12781,-0.25653,-0.018763,-0.2593,-0.023835,0.52329
amount,0.42728,0.359,0.58117,-0.38637,0.64606,0.55008,0.5438,0.091705,0.74538,1.0144,0.19015,0.075923,0.93661,-1.0905,1.1815,0.10659,0.6086,0.12313,-0.30979,-0.95343,0.70141,-0.98911,0.79058,-0.88949,-0.30146,-1.2473,-0.39267,0.37167,0.81953,0.32513,3.3785,0.26033,0.42371,-0.37986,-0.015874,0.17326,0.12498,0.35589,0.58902,-0.30885,0.15257,0.18703,0.2448,0.6097,-0.93977,-0.8384,-0.38606,1.0611,-0.034687,0.13568
heard,0.18191,-0.35283,-0.085644,-0.28414,0.12576,-0.35754,-0.49576,0.98037,-0.79939,0.17902,-0.61962,-0.1441,-0.2174,-0.15062,0.74064,-0.11314,-0.69595,0.067379,-0.56239,-0.92014,0.25085,1.3317,0.79533,0.1394,1.1522,-1.7343,-0.83057,0.72488,-0.074331,-1.0442,2.4272,-0.45797,0.13748,-0.59951,-0.039076,-0.39827,0.73416,-1.0826,0.12666,0.58229,-0.09246,0.79189,-0.69587,0.20335,0.52095,0.12435,-0.262,-0.017401,-0.68712,0.059642
fired,0.058209,-1.1254,1.1366,-0.22971,-0.0013477,0.077912,-0.82491,0.75825,-1.2276,-0.52803,-0.16242,-0.75929,-1.1177,0.16212,-0.16259,-0.27148,0.11153,0.54224,-1.6759,-0.48378,-0.38636,0.95509,0.10653,-0.91404,-0.38576,-1.8343,1.0618,0.71925,0.15082,-0.37988,2.1181,-0.57549,-0.47193,0.10974,0.43123,0.71717,0.80839,-0.19795,0.13445,0.56431,0.48563,0.6622,-0.15579,-0.17921,0.87268,-0.64415,-0.66898,0.54863,-0.31504,-0.33148
originally,0.39412,0.17873,-0.21449,-0.22319,-0.012222,0.49202,-1.2514,-0.50971,-0.50093,-0.41025,0.22244,0.28108,0.18738,-0.15194,0.308,0.16518,-0.19439,0.40343,-0.77432,0.13808,0.46411,-0.43263,0.11902,0.31906,-0.2308,-0.95852,-0.31232,0.027761,-0.43675,-0.41435,2.758,-1.3052,-0.039308,-0.39566,0.40152,-0.056871,0.91734,-0.063019,-0.55171,0.0027279,0.14853,-0.39083,-0.33635,-0.40341,-0.60666,0.0046943,-0.49593,-0.78026,-0.34293,0.0017581
territory,0.11376,-0.801,-0.18159,0.21533,0.33354,-0.22771,-0.45502,0.73198,-0.17043,-1.1073,0.44749,-0.724,0.6565,-0.56352,-0.55706,0.70747,0.73142,-0.50643,-0.53794,1.0294,-0.23586,-0.30664,-0.27282,0.079365,-0.18634,-1.6706,0.0063468,-0.095112,0.8841,0.091131,2.9689,-0.62417,-0.49447,-0.074398,-0.12487,-0.10623,-0.93759,-0.51798,-1.1087,0.31936,-0.42845,0.22525,0.80194,-0.32015,-1.5689,-0.30804,-0.59177,-0.10979,-0.41343,-0.9668
housing,0.66921,-0.048173,0.93947,-0.89482,0.022249,-0.21293,-0.78378,-1.155,-0.31816,-0.31766,-1.0859,-0.76847,0.40079,-0.48554,0.047049,0.28418,0.021449,0.10278,0.94077,0.3465,0.70907,-0.17953,-1.4974,-0.46593,-0.57117,-0.16774,0.38651,-0.27452,0.31666,0.96118,3.0907,-0.11829,1.3223,-0.62559,0.35403,0.47706,0.38929,-0.51221,0.66088,0.043073,-1.6415,-0.32603,0.76092,0.61067,0.047071,0.33359,-1.0031,0.084149,0.80922,0.46965
earnings,0.22576,-0.54825,1.1331,0.38416,0.19682,-0.33844,-0.70863,-0.55009,0.64412,0.67819,-0.031931,0.18889,-1.0031,-1.0787,0.70457,0.22618,-1.1618,-1.073,-0.43084,-1.2377,1.0502,-0.76975,0.45439,-1.3062,-0.61474,-0.41674,-1.2848,-0.074361,0.37393,0.85934,2.9739,1.0644,1.7217,0.82327,0.32787,-1.7333,-0.86227,0.27957,0.58731,-1.2477,-0.64273,-0.42433,0.13217,-0.036683,-0.08017,-0.19549,0.028009,1.2395,0.48063,0.82952
protection,0.21079,-0.018843,-0.20234,0.32884,0.034886,0.14259,0.10817,-0.50212,1.4282,-0.68258,0.54209,0.49283,0.63964,-0.30603,-0.070613,0.046224,0.06109,-0.38855,0.53582,-0.42704,-0.30155,-0.32241,-1.0264,-1.1674,-0.57399,-1.515,-0.056705,-0.53699,0.30939,-0.053285,3.0427,-0.094382,-0.78629,-0.94858,-0.64579,0.47367,0.34817,-0.8688,0.26835,-0.26803,-0.164,-0.17767,1.1668,0.28634,-0.21498,-0.4128,-0.72327,0.29196,0.2399,0.075405
foundation,0.36051,1.4642,-0.29921,0.17321,0.13852,0.39964,-0.83854,-1.1056,1.1621,-0.016462,0.12081,0.4102,-0.23413,-0.37717,-0.44522,-0.22407,0.55973,0.32591,0.56052,0.71846,0.30521,0.43469,-0.69603,-1.2985,-0.14116,-1.0665,-0.58821,-0.86425,-1.531,-0.57257,2.3306,-0.092297,-0.42012,-0.52581,-1.3215,-0.14791,0.016137,0.46637,1.1939,-0.29718,0.15453,-0.89187,-0.214,-0.056861,0.055158,0.036573,-0.89976,-0.51775,-0.80763,0.056165
search,1.4921,-0.23995,0.67629,0.41949,0.31803,-0.61658,-1.2291,0.095177,1.1922,-0.37693,-0.20628,0.085418,-0.18313,0.37054,0.087378,-0.24574,-0.32308,-0.41769,-0.083368,-0.52043,0.44245,0.64979,-0.1428,0.37979,0.34963,-1.0562,-0.36316,-0.51145,0.5626,-0.11269,2.7378,-0.57908,-0.89484,-0.86246,0.25385,0.56726,-0.56846,-0.29951,-0.15662,-0.41541,0.44716,-0.25818,0.34409,0.31967,0.30206,-0.62861,0.71302,0.16478,0.29604,-0.31076
operating,1.0297,-0.95703,1.1917,0.20915,-0.20704,-0.34376,-0.71664,-1.0264,0.60236,-0.24855,0.72428,0.19825,-0.49586,-0.27539,-0.39067,0.11688,-0.60173,0.68122,-0.20133,-0.27207,0.49442,-0.41079,-0.18951,-0.052299,-0.73476,-0.70855,0.23615,-0.53664,0.37545,0.4506,3.4024,-0.12848,0.26563,0.13217,0.4023,-0.24258,-0.040029,-0.055803,-0.28835,0.23218,-0.11986,-0.2776,0.36222,0.40735,-0.80991,-0.41625,-0.31145,0.15021,-0.22084,0.5465
olympics,-0.95624,1.4651,-0.18481,0.94378,-0.64252,-0.22036,-0.36813,0.061099,0.053339,-0.31116,0.55168,-0.87847,-0.90427,0.18301,2.0456,0.029855,0.59809,0.73791,-1.6521,-0.51356,0.27897,-0.12678,-0.00045526,-0.042126,0.63292,-1.5625,-0.24168,-0.25314,-0.24796,-0.0049081,1.5883,1.499,-0.92456,-0.78423,-0.75093,-0.060259,0.69138,1.4169,-1.1802,-0.52624,-0.6148,-0.7526,0.60151,-0.21303,0.23234,-0.1258,-0.26376,-0.22645,0.10286,-0.3696
relationship,0.68492,1.1074,-1.1614,0.59305,0.87263,1.345,-0.35866,0.31354,-0.32724,0.037544,0.45139,1.1202,-1.0246,0.080853,0.23187,0.52792,-0.45237,-0.19102,1.3143,0.39625,-0.18012,0.83779,-0.087417,0.17918,0.48101,-1.5134,0.13865,0.041323,0.71106,0.63148,2.6942,-0.23086,0.21594,-1.0126,-0.21202,-0.53851,-1.4377,0.39676,-0.5705,-0.56251,-0.41471,-0.57065,-0.14418,0.039087,0.057349,-0.40809,0.15393,-0.088463,-0.56327,0.63382
newspapers,-0.51596,0.10019,0.38129,0.011675,-0.48329,-0.64821,-1.571,-0.40055,-0.28817,-0.32367,-0.7641,-0.34288,0.23389,0.0083556,0.58266,-0.53555,-1.0689,-0.36931,0.21579,0.068436,1.1848,0.58297,0.84545,0.85534,-0.099354,-1.5168,-1.0059,0.12492,-0.35717,0.19855,2.4222,-0.17848,0.58845,-0.37764,-1.2228,-0.22659,-0.34354,-0.4328,-0.74283,0.27159,1.2048,0.51016,0.18404,0.43081,0.097766,0.47681,-1.5664,0.9066,0.18756,-0.57488
beach,0.19833,0.76981,-0.88967,0.97886,-1.1734,-1.0278,-1.5079,-0.019948,0.7692,-0.75563,-1.0768,-0.53144,0.68534,-0.12774,0.19766,0.10602,0.17264,0.11041,-0.91375,-0.53887,-0.15434,1.1175,-0.43184,0.64231,-0.051128,-0.8644,-0.21996,0.63034,0.13961,-0.65794,2.0022,-0.57891,-0.43045,-0.089119,0.19694,0.066939,0.067361,-0.31377,0.61554,-0.46015,-0.22632,0.41538,0.66272,0.57591,-0.27526,0.31089,-0.13492,-2.0982,0.44147,0.36627
sound,-0.2821,-0.46735,-0.20598,-0.31966,-0.51073,-0.049617,-0.39592,-0.14834,-0.38485,1.3544,0.22262,0.44594,0.50425,0.74333,-1.2071,0.17401,0.062954,0.25354,-0.36453,-1.1253,0.070245,0.82333,-0.17512,-0.33276,1.3332,-0.72082,-1.1823,0.74396,0.60081,-0.81274,3.507,-0.70385,0.60296,-0.75246,0.14274,-0.12963,0.67666,-0.75065,-0.036522,-0.2369,0.13992,0.055775,-0.39099,-0.39244,-0.2862,0.75207,0.53508,-0.16924,-0.36614,0.63825
software,0.40093,-1.1683,1.2586,1.3243,-0.60614,-0.36914,-1.2668,-1.7872,0.67804,1.1791,0.72633,0.7432,-0.32346,-0.31177,-0.025236,0.072382,-0.84757,0.70602,0.88824,-0.67657,0.54001,-0.11735,-0.90053,0.4227,0.21735,-0.5767,-0.40095,-1.1345,0.064297,-0.44729,3.3038,-1.0716,-0.37677,-0.48321,-0.11032,0.27934,-0.51331,0.22437,0.3481,-0.6764,1.27,-0.37939,-0.1754,0.94066,-0.12009,0.40097,0.93773,0.57618,0.30619,0.30187
section,-0.48746,0.6929,-0.56328,0.033773,0.070048,0.12864,0.011084,-0.66571,0.12732,-0.74678,-0.68691,-0.78688,0.13129,0.086056,-0.75573,-0.42305,-0.44441,-0.043558,-0.49516,0.20852,0.80021,-0.15074,-0.43565,0.67736,-0.15749,-0.92787,0.057821,0.51291,-0.055932,-0.69142,3.1375,-1.0826,0.59306,-0.21388,0.2842,-0.21565,0.68308,-0.090206,0.01917,0.50766,-0.0098428,-0.62584,0.95333,0.33134,-0.81479,0.26764,0.50618,-0.50881,0.61751,-0.10649
matches,-0.64928,0.31726,-0.7409,1.0031,-0.29904,0.035283,0.28534,1.0144,-0.62507,-0.17598,0.04238,-0.41223,-1.2924,-0.34901,1.4001,-0.63516,0.084095,-0.36612,-1.6894,-0.51925,-0.42799,0.043999,1.3407,0.96784,-0.35413,-0.39141,0.67129,-0.26632,-0.30356,-0.16141,3.0084,1.356,0.59568,-0.067459,0.66598,0.7012,1.0266,1.3134,-1.1771,-0.962,0.30384,-0.37463,0.25769,0.48832,-0.49143,1.0576,-0.16395,0.0076496,0.40594,-0.67322
knew,0.41712,-0.16147,0.17228,-0.33721,0.83667,-0.019172,-0.99631,0.75773,-0.62964,-0.033779,-0.039174,0.62303,-0.88838,-0.34951,1.0537,0.18602,0.15054,0.014691,-0.086588,-0.40211,-0.45365,0.86095,0.51436,0.096794,0.70493,-2.1824,-0.92696,-0.030349,0.53419,-0.9083,1.8211,0.036134,-0.12718,-0.76765,0.1375,-0.21726,-0.072313,0.44008,0.43622,-0.036496,-0.285,0.24853,0.11963,0.58137,0.39505,-0.33511,-0.55383,-0.059068,-0.26184,0.46046
account,0.76814,0.22302,0.64956,-0.23555,0.75171,0.53802,-0.46561,-0.52309,0.36925,0.14399,-0.33872,0.34375,0.094007,-0.74963,1.1223,-0.37267,-0.43095,-0.79271,0.44159,0.045458,0.77383,-0.18757,0.25692,-0.18271,0.28322,-0.93776,-0.77427,-0.35637,0.26031,0.33787,2.8765,-0.34323,0.63947,-0.33904,-0.041548,-0.21225,-0.57153,0.12782,-0.16116,-0.30137,0.18233,-0.19087,0.54923,0.2794,-0.88339,-0.72199,-0.028985,0.89696,0.33304,-0.14591
commander,0.55243,-0.46295,0.55669,0.073398,1.4797,-1.2233,0.23989,0.82441,-0.33763,-2.0694,0.42466,0.59318,-1.2316,0.16432,-0.67419,-0.39439,0.0092079,0.41528,-0.84222,0.34375,-0.77284,0.24936,0.081184,-0.60155,-0.64326,-1.8608,-0.31904,-0.67121,-0.26221,1.1156,1.7336,-1.006,-1.0758,-0.28458,0.85447,0.35479,0.10226,-0.50348,-0.73517,0.66122,0.17963,1.0867,-0.11835,-1.7339,0.081781,-0.64228,-0.46412,-0.092835,-0.59672,1.0373
catholic,0.44891,0.74658,-1.2758,-1.9516,1.1529,0.52721,-0.73745,-0.42753,-0.88648,-0.22837,0.089806,-0.66065,0.21272,-0.83179,-0.34311,-0.69421,-0.71949,-0.57791,0.3167,0.95594,-0.96407,0.30376,-1.1937,1.1978,-0.67967,-1.6238,0.26354,-0.80496,-1.2902,0.13935,2.3626,0.4157,-0.23067,-1.1074,-0.77469,-0.68928,-0.011742,-0.91635,0.011268,0.883,0.02191,0.060792,-0.44741,0.60337,-0.21572,0.85381,-1.1331,-0.36611,-0.22393,-0.75556
writer,-1.21,1.37,-0.47428,0.11,0.19885,0.046322,-1.4552,-0.31872,-0.37357,0.34674,-0.24556,0.75188,-0.38543,0.28268,1.2401,-0.90115,0.24726,-0.3151,0.029514,1.155,0.48686,1.1283,0.35129,1.1424,1.2789,-1.5428,-1.0867,-0.98924,-0.36251,0.52145,1.7248,-1.4641,0.83596,-0.99654,-0.62085,0.34529,-0.99507,0.511,0.2612,0.43872,1.2096,1.8496,-0.036029,-1.0227,0.29724,-0.023403,-0.17084,-0.19062,0.065723,0.68705
active,0.19733,0.19125,-0.13545,-0.40729,0.35094,0.060859,-0.37415,-0.056271,-0.0035615,0.15062,0.91335,-0.2649,0.25485,0.58574,-0.38005,-0.38413,0.032971,0.6469,-0.55829,0.25569,-0.070643,-0.32993,0.30435,0.64169,-0.76742,-0.92894,0.45224,-0.70246,0.02663,0.99435,3.2568,-0.4752,0.050342,-1.1026,-0.050743,-0.060937,-0.41118,0.11395,-0.44135,0.053989,-0.18528,-0.65665,-0.024943,0.41512,0.3046,-0.22488,-0.23787,-0.05465,-0.92431,0.43806
type,0.4545,0.44867,0.25098,0.19588,0.15144,0.84342,0.71705,-0.93999,-0.17253,-0.11095,0.53159,0.63268,0.21535,0.28225,-0.26312,0.19534,-0.57367,0.78071,-0.73573,-0.5267,-0.68811,-1.0655,0.19512,0.3593,0.050894,-1.2452,-0.95129,0.0018235,0.94321,0.086563,3.0592,-0.8666,-0.0656,-0.24285,0.65587,0.14984,0.88066,0.067367,-0.32547,-0.057152,0.48098,-0.56649,0.51436,0.80887,0.7096,0.33316,0.48097,-0.018729,0.54854,0.77098
headquarters,1.0562,-0.34087,0.32155,0.41804,0.42798,-1.8582,-0.59399,0.22737,0.071121,-1.9021,-0.34896,-1.1725,-0.8145,-0.21263,-0.89022,0.34693,-0.55709,0.84522,-0.41915,0.20134,0.74025,0.17139,-0.72348,0.044194,-1.5103,-1.523,-0.21271,0.51486,-0.82498,-0.34559,2.362,-0.2506,-0.67386,-0.81296,-0.31344,-0.070675,0.28314,-0.39037,0.20672,0.49276,0.25064,-0.35702,-0.14502,-0.61362,-0.029498,0.40766,-0.67726,0.00097441,-0.40135,0.10536
currency,-0.5355,-0.51534,0.56951,-0.41618,0.3257,-1.0463,0.5099,-0.59234,-1.0413,0.36789,0.80162,1.3618,-0.35555,0.2734,0.68041,1.1135,0.50123,-1.057,-0.21162,0.082112,1.3064,-1.3322,-0.43404,-0.65739,-0.42272,-1.1984,0.71863,0.079787,0.1342,1.1145,3.0026,0.0081552,1.4247,0.63772,-0.61295,-0.52455,-0.88126,-0.63554,-0.48973,-1.0512,-0.26917,0.37164,1.2791,-0.20187,-0.18134,-0.76286,0.17424,0.95592,0.53038,-0.5971
approach,0.47929,-0.28902,-0.62907,-0.83884,-0.012119,0.28594,-0.11811,-0.82887,-0.21459,0.49018,-0.44448,-0.075379,-0.44826,0.47502,-1.0959,-0.050248,0.67381,-0.074543,0.17696,-0.52332,-0.30036,0.60003,-0.65303,-0.12106,0.70761,-1.3446,-0.18816,0.23191,0.18708,0.17993,3.2699,-0.25871,-0.59967,-0.54696,0.00083469,-0.60629,-0.24499,0.72076,-0.65903,-0.16817,-0.0299,-0.41757,0.20869,0.58729,-0.00040149,-0.21527,0.7574,0.84022,0.10893,1.0202
historic,0.12001,1.6233,-0.77412,0.25465,0.25671,-0.14917,-1.0407,0.15091,0.21811,-0.36221,-1.2467,-0.86619,-0.00071162,-0.67421,-0.44137,0.14312,0.46786,-0.35393,-0.15326,0.30376,0.48763,-0.41579,-1.6718,-0.47906,0.011687,-0.98831,-0.92448,0.30403,0.31585,-0.0035274,2.3633,-0.56934,-0.16127,-0.68747,0.38456,-0.3693,0.30125,0.13994,-0.53775,0.031056,-0.86554,-0.97853,-0.053018,-0.29844,-0.74455,1.2187,-0.53365,-0.34563,0.050259,-0.61999
tough,-0.62506,-0.41594,-0.38828,-0.2393,-0.14216,0.031775,0.23745,0.23941,-0.55095,0.051646,-0.98923,-0.14361,-0.92158,0.57386,0.33701,-0.013238,0.86336,-0.28105,0.28156,-0.74946,-0.80004,0.29844,-0.35365,0.036641,0.14497,-2.0694,0.1724,0.52309,0.69278,-0.00092812,2.9257,0.43625,-0.50256,0.081334,0.023402,-0.012819,-0.092396,0.61191,-0.64909,-1.3195,-0.64253,0.24193,0.42437,0.17824,0.838,0.25057,0.24953,0.44416,0.2482,0.91655
inflation,-0.57525,-0.61672,1.4484,-1.6854,0.5925,-0.27865,0.081195,-1.1123,0.11814,0.44567,0.66743,-0.36324,-0.12418,-0.41173,1.0724,1.086,0.24844,-0.97789,-0.35616,-0.32694,0.30353,-1.6037,0.040776,-0.34603,0.24988,-1.342,0.56568,0.62879,0.45107,1.9191,2.8819,0.49956,0.81334,-0.52564,-0.33737,-0.7013,-0.74602,-0.70093,0.2918,-1.1931,-1.283,0.27689,-0.080525,-0.64144,0.51859,-0.38134,1.2261,1.0486,1.1895,0.0030697
telephone,0.68859,0.069824,1.2727,1.2747,-0.1518,-0.40361,-0.96463,0.43765,-0.1251,-0.49851,-0.12484,-0.19961,0.23989,0.032704,-0.064954,0.14312,-1.8086,-0.23911,0.63552,-0.52224,1.2468,0.55262,0.024121,0.65779,0.36076,-1.4249,0.41031,-0.27794,0.058443,-0.26405,2.8198,-0.10006,-0.054157,0.042243,-0.030528,-0.41842,-0.061008,-0.18119,-0.035316,0.81858,1.0605,0.86335,-0.16978,0.50498,-0.12317,-0.22187,-0.39731,0.5404,0.06245,0.074226
winter,-0.28054,1.2422,-0.88838,-0.096132,-0.94225,-0.48757,-1.075,0.1577,0.19977,-0.89901,0.11122,-0.55571,0.48959,-0.12462,1.5898,0.66977,0.3203,0.22417,-1.5922,-0.49063,-0.025639,-0.6594,0.59414,-0.12007,0.033679,-0.57586,-0.47623,0.63081,0.96379,0.99341,2.4083,0.92745,-0.40212,-0.095283,0.025757,0.47346,-0.095516,0.86396,-0.15663,-0.2525,-1.2408,0.14872,0.19828,-0.47558,0.48231,0.10316,0.35239,-0.62598,-0.5637,0.20186
suspected,1.4736,-0.97666,1.1873,-0.11523,0.36329,0.67646,-0.23964,0.21769,0.44094,-0.022564,-0.084349,-0.72832,-0.53511,0.48206,0.50367,-0.82124,-0.057332,0.018874,-0.78709,1.0544,-0.0060247,0.31332,0.95557,0.80567,-1.1258,-2.2413,0.56226,-0.65949,0.25105,-0.14821,2.1736,-0.61054,-0.55265,-0.59025,0.57609,0.80413,-0.13637,-0.72922,-0.34646,0.65225,-0.18141,0.24968,1.1399,0.43429,1.808,-1.1486,-0.87452,0.6113,0.72624,-1.1516
famous,0.1285,0.96472,-1.1894,-0.055709,0.2796,-0.10936,-1.0075,-0.27484,-0.55451,0.50806,-0.2472,0.26467,0.4331,0.11532,0.35509,-0.60639,0.44121,0.70556,-0.8732,-0.020495,0.32114,0.09715,-0.52378,0.45867,0.51599,-1.4391,-1.7152,-0.15239,-0.49567,-0.42505,2.1037,-0.76428,0.17646,-0.042016,0.32096,0.45879,-0.11382,0.53641,-0.5806,0.26055,0.10649,0.6524,-0.31085,-0.050869,0.54393,0.14489,-0.44526,-1.1038,-0.036449,-0.61974
championships,-1.7252,1.3519,-0.76574,1.566,-0.97389,-0.43358,-0.19155,0.73403,0.12636,-0.75784,1.1892,-1.0948,-1.5793,0.049192,1.5998,0.30302,0.43121,0.59235,-2.1683,-0.62654,0.070764,-0.19703,0.41591,0.4287,-0.2495,-0.90985,-0.51084,-0.62988,-1.0368,-0.32066,1.9167,1.1454,-0.39012,-0.25902,0.18244,-0.28144,0.54643,1.6718,-0.31491,-0.60228,-0.62609,-1.1345,0.81794,0.045122,0.028034,0.088405,0.74766,-0.6366,-0.56867,-0.86818
weather,-0.046177,0.19105,-0.0088775,0.33513,-1.5276,-1.3877,-0.90678,0.60365,0.7022,-0.75226,0.47992,-0.1758,0.67756,0.48472,0.33934,0.8612,-0.60056,-0.38939,-1.2988,-1.0344,-0.3619,0.40017,0.63314,-0.16999,1.0498,-0.40598,-0.78578,0.85598,1.5479,1.534,3.0251,0.32164,0.37154,-0.8246,-0.057963,0.13627,-0.096647,0.082712,0.0065931,0.034547,-0.62896,0.47067,0.72553,-0.10176,0.35302,0.34795,0.51501,0.20321,0.31264,0.93996
thailand,0.17765,-0.79639,-0.049988,1.4182,0.034575,-0.84028,0.55555,-0.080121,0.52679,0.0023122,0.53119,-0.56702,0.43976,-0.3047,0.8868,0.89656,-0.43682,0.1023,0.2095,0.98867,0.30654,0.0054663,-0.043085,0.040747,0.21038,-1.1335,0.72388,-0.46893,-0.80514,0.44199,2.7999,0.73158,0.16846,0.81892,0.13799,0.29929,-0.30541,-0.037902,-0.86127,-0.65529,-1.0705,0.48492,0.80139,-0.86803,0.60769,0.37644,-0.56813,-0.10958,0.6117,-1.1001
concerned,0.26442,-0.33273,-0.18241,-0.31954,0.23001,-0.039343,-0.21517,0.26276,0.037212,-0.19526,0.19863,0.3279,-0.29517,-0.30364,0.49825,0.48322,0.40598,-0.14108,0.57389,-0.57046,-0.010112,0.34518,0.31443,0.04695,0.4829,-1.7087,-0.076962,-0.041539,0.096994,0.42614,2.8286,0.30217,0.24063,-1.3238,-0.51086,-0.50306,-0.41054,-0.20398,-0.22897,-0.029454,-0.66353,-0.11573,0.62897,0.34846,0.48077,0.09721,-0.68713,1.0739,-0.10675,0.3156
